City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
270,talnakh,69.4865,88.3972,1.7800000000000296,75,22,3.25,RU,1718578980
271,kalabo,-14.97,22.6814,10.230000000000018,41,6,2.33,ZM,1718578981
272,manta,-0.95,-80.7333,24.879999999999995,83,100,4.63,EC,1718578981
273,usogorsk,63.4106,48.6872,11.480000000000018,94,13,1.97,RU,1718578981
274,namibe,-15.1961,12.1522,17.54000000000002,83,10,2.46,AO,1718578982
275,san antonio de pale,-1.4014,5.6325,24.660000000000025,78,90,2.85,GQ,1718578860
276,vorkuta,67.5,64.0,6.730000000000018,74,87,2.68,RU,1718578983
277,baracoa,20.3467,-74.4958,27.600000000000023,85,100,2.59,CU,1718578983
278,lima,-12.0432,-77.0282,19.390000000000043,76,100,3.09,PE,1718578814
279,chibougamau,49.9168,-74.3659,21.79000000000002,43,75,7.72,CA,1718578940
280,fereydunshahr,32.941,50.121,15.010000000000048,33,12,1.16,IR,1718578984
281,freetown,8.484,-13.2299,25.870000000000005,86,100,3.44,SL,1718578984
282,labytnangi,66.6572,66.4183,7.990000000000009,62,69,2.34,RU,1718578985
283,queenstown,-31.8976,26.8753,10.140000000000043,44,100,2.16,ZA,1718578985
284,ust'-kut,56.7938,105.7672,15.240000000000009,96,99,0.45,RU,1718578985
285,huarmey,-10.0681,-78.1522,18.970000000000027,79,1,5.57,PE,1718578985
286,howard springs,-12.497,131.047,22.950000000000045,87,7,3.8,AU,1718578986
287,puerto aysen,-45.4,-72.7,5.6299999999999955,99,100,0.92,CL,1718578986
288,assab,13.0092,42.7394,32.110000000000014,63,57,3.33,ER,1718578987
289,goondiwindi,-28.55,150.3167,9.07000000000005,66,0,6.01,AU,1718578987
290,le port,-20.9373,55.2919,22.0,81,25,3.11,RE,1718578987
291,tsengel,49.4783,100.8894,15.53000000000003,62,78,1.47,MN,1718578988
292,lerwick,60.1545,-1.1494,10.0,94,10,5.35,GB,1718578988
293,regina,50.4501,-104.6178,15.060000000000002,79,75,13.38,CA,1718578803
294,remire-montjoly,4.9167,-52.2667,26.02000000000004,94,75,4.12,GF,1718578989
295,nellore,14.4333,79.9667,31.890000000000043,50,94,3.13,IN,1718578821
296,morondava,-20.2833,44.2833,21.57000000000005,60,0,2.63,MG,1718578989
297,ierapetra,35.01,25.7353,27.30000000000001,31,67,4.02,GR,1718578990
298,levuka,50.1834,-105.4011,14.900000000000034,75,93,8.86,CA,1718578990
299,freeport,40.6576,-73.5832,22.700000000000045,74,0,6.17,US,1718578966
300,polyarnyy,69.1989,33.4478,12.670000000000016,72,74,2.42,RU,1718578832
301,marsh harbour,26.5412,-77.0636,27.660000000000025,74,84,6.1,BS,1718578804
302,portland,45.5234,-122.6762,18.090000000000032,66,75,5.66,US,1718578989
303,piacabucu,-10.4056,-36.4344,23.83000000000004,82,16,4.21,BR,1718578991
304,carnarvon,-24.8667,113.6333,20.420000000000016,77,100,7.78,AU,1718578992
305,sainyabuli,19.25,101.75,23.670000000000016,99,100,0.89,LA,1718578992
306,asti,44.8979,8.2068,20.710000000000036,88,30,1.5,IT,1718578992
307,alpine,32.835,-116.7664,29.75,58,0,4.63,US,1718578992
308,petauke,-14.2426,31.3253,15.510000000000048,62,3,4.06,ZM,1718578993
309,dul'durga,50.6761,113.5931,15.28000000000003,44,71,0.79,RU,1718578994
310,la foa,-21.7108,165.8276,23.590000000000032,54,0,3.08,NC,1718578994
311,zavetnoye,47.1194,43.8903,20.29000000000002,88,90,2.5,RU,1718578994
312,sao francisco do sul,-26.2433,-48.6381,21.950000000000045,88,75,1.03,BR,1718578950
313,sant'antioco,39.0664,8.4522,20.850000000000023,69,1,1.54,IT,1718578995
314,shancheng,34.7953,116.0817,24.310000000000002,68,100,4.19,CN,1718578926
315,dhidhdhoo,6.8833,73.1,28.970000000000027,76,100,4.99,MV,1718578996
316,la ronge,55.1001,-105.2842,12.140000000000043,50,100,10.8,CA,1718578948
317,kattivakkam,13.2167,80.3167,29.05000000000001,80,100,6.82,IN,1718578996
318,hobyo,5.3505,48.5268,25.650000000000034,84,99,10.83,SO,1718578997
319,general jose de san martin,-26.5374,-59.3416,19.680000000000007,96,98,3.06,AR,1718578699
320,bahia de kino,28.8333,-111.9333,31.660000000000025,56,0,6.51,MX,1718578838
321,saudarkrokur,65.7461,-19.6394,7.5400000000000205,85,100,1.71,IS,1718578998
322,labrador city,52.9463,-66.9114,16.77000000000004,38,75,3.6,CA,1718578818
323,saipan,15.1355,145.701,28.390000000000043,74,40,5.66,MP,1718578998
